"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Videos working for biodiversity conservation from Galicia. Fire salamander looking for refuge https://t.co/Tk9fYGbGya  #biodiversity",FALSE,0,NA,2017-11-03 07:22:25,FALSE,NA,"926348824217518080",NA,"<a href=""http://www.biodiversidade.eu/didactica/plantas-e-contaminacion/"" rel=""nofollow"">Natural Photography</a>","Atlantic_Garden",0,FALSE,FALSE,NA,NA
"2","<U+26A1><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BC><U+0088>Fresh from the oven: Forest Cover 53! <ed><U+00A0><U+00BD><ed><U+00B3><U+0097>

""Leaving no one behind: Community rights and #biodiversity conservation… https://t.co/cXEYjIXgdb",FALSE,2,NA,2017-11-03 04:32:50,TRUE,NA,"926306150848528384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gfc123",3,FALSE,FALSE,NA,NA
"3","Recovering #Rainforest - 2007 Queensland Rainforest Forum https://t.co/bVyn0VUtje #biodiversity #conservation",FALSE,0,NA,2017-11-03 04:22:18,FALSE,NA,"926303497854709760",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","BruceBoyes",0,FALSE,FALSE,NA,NA
"4","Last issue for this week, 45 news items, worth a look. 
#emissions #biodiversity #conservation #QldElection2017… https://t.co/dXFZkbrONT",FALSE,0,NA,2017-11-03 04:01:03,TRUE,NA,"926298150997983232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MakingEnvirNews",0,FALSE,FALSE,NA,NA
"5","Biodiversity and photography in my monetized blog. https://t.co/OkPzEEvNs9",FALSE,0,NA,2017-11-03 03:47:24,FALSE,NA,"926294713833066506",NA,"<a href=""http://www.biodiversidade.eu/didactica/plantas-e-contaminacion/"" rel=""nofollow"">Natural Photography</a>","Atlantic_Garden",0,FALSE,FALSE,NA,NA
"6","Coastal birding photo 27views_$0.04 Funds for conservation #nature #biodiversity #larus https://t.co/QNKTQvOJfh",FALSE,0,NA,2017-11-03 02:47:24,FALSE,NA,"926279615362097153",NA,"<a href=""http://www.biodiversidade.eu/didactica/plantas-e-contaminacion/"" rel=""nofollow"">Natural Photography</a>","Atlantic_Garden",0,FALSE,FALSE,NA,NA
"7","Flower #photo working for #biodiversity conservation. 4 views_$0.01. Now, you can contribute buying  in my portfolio https://t.co/qL7kTqjKov",FALSE,0,NA,2017-11-03 00:22:24,FALSE,NA,"926243125756157952",NA,"<a href=""http://www.biodiversidade.eu/didactica/plantas-e-contaminacion/"" rel=""nofollow"">Natural Photography</a>","Atlantic_Garden",0,FALSE,FALSE,NA,NA
"8","Free copy of Sustainable Planet  #science #environment #conservation #naturalcapital #biodiversity #nature #strategy
https://t.co/YVPcCboeVj",FALSE,0,NA,2017-11-02 23:28:49,FALSE,NA,"926229640489897989",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","profdmcinnes",1,FALSE,FALSE,NA,NA
"9","Australia's decreasing spend on conservation &amp; growing biodiversity loss looks ominous in a global context...… https://t.co/HbId5D43XA",FALSE,0,NA,2017-11-02 23:01:01,TRUE,NA,"926222644768378880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SimonTu02855859",0,FALSE,FALSE,NA,NA
"10","Autumn colors. Russula cyanoxantha #biodiversity Buy this image and contribute to #conservation projects from 2.50 https://t.co/u5CXviJu4D",FALSE,0,NA,2017-11-02 23:00:11,FALSE,NA,"926222434465910784",NA,"<a href=""http://www.amicrostocktweets.org"" rel=""nofollow"">Storybenchroi</a>","MicrostockA",0,FALSE,FALSE,NA,NA
"11","Great front page picture high-lighting #conservation &amp; #biodiversity issue. #orangutan https://t.co/0P9yAax4Wy",FALSE,0,NA,2017-11-02 22:56:48,FALSE,NA,"926221584293130240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","M_Hartl",0,FALSE,FALSE,NA,NA
"12","Let's start addressing some of Australia's biodiversity problems rather than adding to the long list:… https://t.co/1nOxsz0inL",FALSE,0,NA,2017-11-02 22:55:49,TRUE,NA,"926221336535498752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SimonTu02855859",0,FALSE,FALSE,NA,NA
"13","The evidence is in: investment in biodiversity conservation pays off - Noel Preece https://t.co/Qy6d85L2Xj",FALSE,0,NA,2017-11-02 22:15:30,FALSE,NA,"926211191289954304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","andrew_picone",1,FALSE,FALSE,NA,NA
"14","Urban cattle #urban #biodiversity 22Views-$0.03 #conservationfunds A personal conservation project via Clickasnap. https://t.co/kDuFPRK4kQ",FALSE,0,NA,2017-11-02 21:57:24,FALSE,NA,"926206634250129408",NA,"<a href=""http://www.biodiversidade.eu/didactica/plantas-e-contaminacion/"" rel=""nofollow"">Natural Photography</a>","Atlantic_Garden",0,FALSE,FALSE,NA,NA
"15","Conservation And Restoration Of Riparian Zones Under Multiple Pressures. [https://t.co/Iau4xQs2p2] #Biodiversity https://t.co/WXCTkUP3Zd",FALSE,1,NA,2017-11-02 20:42:19,FALSE,NA,"926187739984355329",NA,"<a href=""http://semanticearth.com/"" rel=""nofollow"">Infomation Service Provider49</a>","world_dang",1,FALSE,FALSE,NA,NA
"16","Hirundo rustica in their flying practices. #photography 14 views_$0.02 for #nature #conservation #biodiversity https://t.co/Nd1SiolBSI",FALSE,0,NA,2017-11-02 19:30:12,FALSE,NA,"926169591885324289",NA,"<a href=""http://www.amicrostocktweets.org"" rel=""nofollow"">Storybenchroi</a>","MicrostockA",0,FALSE,FALSE,NA,NA
"17","WCS Co-Authored Paper:  How ...are conservation developments managed for biodiversity...? ... in Colorado, USA: https://t.co/rpJZrT7Fnj",FALSE,0,NA,2017-11-02 19:20:01,FALSE,NA,"926167028351754240",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","WCSNewsroom",27,FALSE,FALSE,NA,NA
"18","WCS Co-Authored Paper:  How ...are conservation developments managed for biodiversity...? ... in Colorado, USA: https://t.co/SGdf7ZCAgz",FALSE,0,NA,2017-11-02 19:20:01,FALSE,NA,"926167028280340481",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TheWCS",0,FALSE,FALSE,NA,NA
"19","We are committed to #biodiversity #conservation, a key component of our approach to addressing #climatechange… https://t.co/J6RwYEirUi",FALSE,7,NA,2017-11-02 19:00:36,TRUE,NA,"926162139651375104",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","CEMEX_UK",4,FALSE,FALSE,NA,NA
"20","Videos working for biodiversity conservation from Galicia. Fire salamander looking for refuge https://t.co/22zy3SNHAI  #biodiversity",FALSE,0,NA,2017-11-02 19:00:11,FALSE,NA,"926162038862286848",NA,"<a href=""http://www.amicrostocktweets.org"" rel=""nofollow"">Storybenchroi</a>","MicrostockA",0,FALSE,FALSE,NA,NA
"21","Videos working for biodiversity conservation from Galicia. Fire salamander looking for refuge https://t.co/Tk9fYGbGya  #biodiversity",FALSE,0,NA,2017-11-02 18:57:24,FALSE,NA,"926161335326597120",NA,"<a href=""http://www.biodiversidade.eu/didactica/plantas-e-contaminacion/"" rel=""nofollow"">Natural Photography</a>","Atlantic_Garden",0,FALSE,FALSE,NA,NA
"22","New #research shows that #conservation efforts have helped stem losses in biodiversity! https://t.co/FXtjLCY4sV",FALSE,0,NA,2017-11-02 18:55:13,FALSE,NA,"926160785952395264",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","minddnd",0,FALSE,FALSE,NA,NA
"23","Study finds past investments in conservation have protected biodiversity  #biodiversity #protection https://t.co/Pw2kuadBJq",FALSE,0,NA,2017-11-02 18:26:39,FALSE,NA,"926153599284940800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rjpayne",0,FALSE,FALSE,NA,NA
"24","Join Alex Morgan from @RnfrstAlliance at #CvCC17! https://t.co/CdevOU6c0P #biodiversity #conservation #sustainable… https://t.co/WXEuu3cHsN",FALSE,5,NA,2017-11-02 16:33:16,TRUE,NA,"926125063635656705",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","climateb2b",2,FALSE,FALSE,NA,NA
"25","A privilege to be involved with this video: inspiring story about genuine tourism-funded biodiversity conservation… https://t.co/cgmMVOEFpH",FALSE,1,NA,2017-11-02 16:23:33,TRUE,NA,"926122618863915009",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","greentraveller",0,FALSE,FALSE,NA,NA
"26","Tweet from MFRC GMIT: MSc students from GMIT (EMBC+: International MSc in Marine Biodiversity and Conservation) on… https://t.co/pnyR0VhvxM",FALSE,0,NA,2017-11-02 15:57:32,FALSE,NA,"926116073182597121",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","galwaytweets",0,FALSE,FALSE,NA,NA
"27","MSc students from GMIT (EMBC+: International MSc in Marine Biodiversity and Conservation) on an animal behaviour fi… https://t.co/BRHxIYBBD9",FALSE,10,NA,2017-11-02 15:54:36,TRUE,NA,"926115333768908800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MfrcGmit",4,FALSE,FALSE,NA,NA
"28","From trade-offs to synergies in food security and biodiversity conservation https://t.co/NtKbOAbt9D",FALSE,0,NA,2017-11-02 15:38:01,FALSE,NA,"926111159064838146",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","juangzuloaga",0,FALSE,FALSE,NA,NA
"29",".@RachelAWade studying biodiversity &amp; conservation with butterflies
Host @oxford_brookes
Sponsors @oxford_brookes &amp;… https://t.co/x7KZbQjMLw",FALSE,4,NA,2017-11-02 14:44:00,TRUE,NA,"926097564243546112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DaphneJacksonTr",0,FALSE,FALSE,NA,NA
"30","Working in the area of biodiversity conservation? #Donotmiss the chance to apply for India Biodiversity Awards 2018… https://t.co/UasbSmQs54",FALSE,5,NA,2017-11-02 14:38:55,TRUE,NA,"926096288537460736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UNDP_India",4,FALSE,FALSE,NA,NA
"31","Removing invasive plants can increase biodiversity in stream waters recommendation @mizaucv https://t.co/4YjRBWtWSN #Conservation",FALSE,0,NA,2017-11-02 14:20:06,FALSE,NA,"926091551088021504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","verosaka",0,FALSE,FALSE,NA,NA
"32","Removing invasive plants can increase biodiversity in stream waters recommendation @mizaucv https://t.co/31mZ1pTx0N #Conservation",FALSE,0,NA,2017-11-02 14:20:02,FALSE,NA,"926091534449172480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","verosaka",1,FALSE,FALSE,NA,NA
"33","#conservation #job Regional Biodiversity Conservation Support Officer https://t.co/qaIt1OmMrR",FALSE,0,NA,2017-11-02 13:04:38,FALSE,NA,"926072559363293184",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ConservCareers",0,FALSE,FALSE,NA,NA
"34","#job Regional Biodiversity Conservation Support Officer 
Gwydir Shire Council, located in Northern NSW, is seeking… https://t.co/qaIt1OmMrR",FALSE,0,NA,2017-11-02 13:03:45,FALSE,NA,"926072339107844096",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ConservCareers",0,FALSE,FALSE,NA,NA
"35","@Greengrumbler However, lots of farmers are turning towards conservation and are promoting biodiversity. So it's not all doom and gloom!",FALSE,1,"Greengrumbler",2017-11-02 12:48:15,FALSE,"926067728028446720","926068434965843969","864183661","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UrbanBeehives",0,FALSE,FALSE,NA,NA
"36","Has #German aid $ for Kahuzi-Biéga NP, #Congo been a disaster for indigenous people &amp; #biodiversity? https://t.co/hvpqWpvL8E @SPIEGELONLINE",FALSE,0,NA,2017-11-02 12:35:13,FALSE,NA,"926065155334533120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","slwong_berlin",3,FALSE,FALSE,NA,NA
